result_id,event_title,edition,edition_id,sport,result_date,result_location,result_participants,result_detail
16385,"Heavyweight (>95 kilograms), Men",1984 Summer Olympics,21,Judo,10 August 1984 — 16:00-20:00,"Eagle's Nest Arena, California State University at Los Angeles, Los Angeles, California",16 from 16 countries,na
18805,"Extra-Lightweight (≤48 kilograms), Women",2000 Summer Olympics,25,Judo,16 September 2000 — 15:00-18:30-20:30-22:00,"Sydney Exhibition Centre, Sydney Convention and Exhibition Centre, Sydney, New South Wales (Hall 1 & 2)",23 from 23 countries,na
18986,"Middleweight (≤70 kilograms), Women",2000 Summer Olympics,25,Judo,20 September 2000 — 15:00-18:30-20:30-22:00,"Sydney Exhibition Centre, Sydney Convention and Exhibition Centre, Sydney, New South Wales (Hall 1 & 2)",23 from 23 countries,na
18896,"Lightweight (≤57 kilograms), Women",2000 Summer Olympics,25,Judo,18 September 2000 — 15:00-18:30-20:30-22:00,"Sydney Exhibition Centre, Sydney Convention and Exhibition Centre, Sydney, New South Wales (Hall 1 & 2)",23 from 23 countries,na
18441,"Half-Lightweight (≤66 kilograms), Men",2000 Summer Olympics,25,Judo,17 September 2000 — 15:00-18:30-20:30-22:00,"Sydney Exhibition Centre, Sydney Convention and Exhibition Centre, Sydney, New South Wales (Hall 1 & 2)",35 from 35 countries,na
18504,"Lightweight (≤73 kilograms), Men",2000 Summer Olympics,25,Judo,18 September 2000 — 15:00-18:30-20:30-22:00,"Sydney Exhibition Centre, Sydney Convention and Exhibition Centre, Sydney, New South Wales (Hall 1 & 2)",34 from 34 countries,na
18747,"Heavyweight (>100 kilograms), Men",2000 Summer Olympics,25,Judo,22 September 2000 — 15:00-18:30-20:30-22:00,"Sydney Exhibition Centre, Sydney Convention and Exhibition Centre, Sydney, New South Wales (Hall 1 & 2)",32 from 32 countries,na
19078,"Heavyweight (>78 kilograms), Women",2000 Summer Olympics,25,Judo,22 September 2000 — 15:00-18:30-20:30-22:00,"Sydney Exhibition Centre, Sydney Convention and Exhibition Centre, Sydney, New South Wales (Hall 1 & 2)",24 from 24 countries,na
18850,"Half-Lightweight (≤52 kilograms), Women",2000 Summer Olympics,25,Judo,17 September 2000 — 15:00-18:30-20:30-22:00,"Sydney Exhibition Centre, Sydney Convention and Exhibition Centre, Sydney, New South Wales (Hall 1 & 2)",23 from 23 countries,na
19031,"Half-Heavyweight (≤78 kilograms), Women",2000 Summer Olympics,25,Judo,21 September 2000 — 15:00-18:30-20:30-22:00,"Sydney Exhibition Centre, Sydney Convention and Exhibition Centre, Sydney, New South Wales (Hall 1 & 2)",23 from 23 countries,na
18566,"Half-Middleweight (≤81 kilograms), Men",2000 Summer Olympics,25,Judo,19 September 2000 — 15:00-18:30-20:30-22:00,"Sydney Exhibition Centre, Sydney Convention and Exhibition Centre, Sydney, New South Wales (Hall 1 & 2)",37 from 37 countries,na
18942,"Half-Middleweight (≤63 kilograms), Women",2000 Summer Olympics,25,Judo,19 September 2000 — 15:00-18:30-20:30-22:00,"Sydney Exhibition Centre, Sydney Convention and Exhibition Centre, Sydney, New South Wales (Hall 1 & 2)",22 from 22 countries,na
18380,"Extra-Lightweight (≤60 kilograms), Men",2000 Summer Olympics,25,Judo,16 September 2000 — 15:00-18:30-20:30-22:00,"Sydney Exhibition Centre, Sydney Convention and Exhibition Centre, Sydney, New South Wales (Hall 1 & 2)",34 from 34 countries,na
18631,"Middleweight (≤90 kilograms), Men",2000 Summer Olympics,25,Judo,20 September 2000 — 15:00-18:30-20:30-22:00,"Sydney Exhibition Centre, Sydney Convention and Exhibition Centre, Sydney, New South Wales (Hall 1 & 2)",32 from 32 countries,na
18688,"Half-Heavyweight (≤100 kilograms), Men",2000 Summer Olympics,25,Judo,21 September 2000 — 15:00-18:30-20:30-22:00,"Sydney Exhibition Centre, Sydney Convention and Exhibition Centre, Sydney, New South Wales (Hall 1 & 2)",33 from 33 countries,na
110,"Singles, Men",1984 Winter Olympics,42,Luge,9 – 12 February 1984,Trebević,32 from 16 countries,Curves: 13Length: 1210 mStart Altitude: 1112 mVertical Drop: 129 m
120,"Singles, Women",1984 Winter Olympics,42,Luge,9 – 12 February 1984,Trebević,27 from 15 countries,Curves: 11Length: 993 mStart Altitude: 1082 mVertical Drop: 100 m
117,"Doubles, Open",1984 Winter Olympics,42,Luge,15 February 1984,Trebević,30 from 9 countries,Curves: 11Length: 993 mStart Altitude: 1082 mVertical Drop: 100 m
222,"Singles, Women",2006 Winter Olympics,49,Luge,13 – 14 February 2006,Cesana Pariol,30 from 15 countries,Curves: 17Length: 1233 mStart Altitude: ?Vertical Drop: 98 m
219,"Doubles, Open",2006 Winter Olympics,49,Luge,15 February 2006,Cesana Pariol,42 from 13 countries,Curves: 17Length: 1233 mStart Altitude: ?Vertical Drop: 98 m
212,"Singles, Men",2006 Winter Olympics,49,Luge,11 – 12 February 2006,Cesana Pariol,36 from 19 countries,Curves: 19Length: 1435 mStart Altitude: ?Vertical Drop: 114 m
178,"Singles, Men",1998 Winter Olympics,46,Luge,8 –  9 February 1998,"The Spiral, Asakawa, Nagano",34 from 18 countries,Curves: 14Length: 1326 mStart Altitude: 1029 mVertical Drop: 114 m
185,"Doubles, Open",1998 Winter Olympics,46,Luge,13 February 1998,"The Spiral, Asakawa, Nagano",34 from 11 countries,Curves: 13Length: 1194 mStart Altitude: 1011 mVertical Drop: 96 m
188,"Singles, Women",1998 Winter Olympics,46,Luge,10 – 11 February 1998,"The Spiral, Asakawa, Nagano",29 from 15 countries,Curves: 13Length: 1194 mStart Altitude: 1011 mVertical Drop: 96 m
46,"Singles, Men1",1968 Winter Olympics,38,Luge,11 – 13 February 1968,"Piste de Luge, Villard-de-Lans",50 from 14 countries,Curves: 14Length: 1000 mStart Altitude: 1110 mVertical Drop: 110 m
51,"Doubles, Open",1968 Winter Olympics,38,Luge,18 February 1968,"Piste de Luge, Villard-de-Lans",30 from 9 countries,Curves: ?Length: ?Start Altitude: ?Vertical Drop: ?
54,"Singles, Women1",1968 Winter Olympics,38,Luge,11 – 13 February 1968,"Piste de Luge, Villard-de-Lans",26 from 10 countries,Curves: ?Length: ?Start Altitude: ?Vertical Drop: ?
76,"Singles, Men",1976 Winter Olympics,40,Luge,4 –  7 February 1976,"Kunsteis-Bob- und Rodelbahn, Igls",43 from 15 countries,Curves: 14Length: 1220 mStart Altitude: ?Vertical Drop: 103 m
36,"Doubles, Open",1964 Winter Olympics,37,Luge, 5 February 1964,"Kunsteis-Bob- und Rodelbahn, Igls",30 from 8 countries,Curves: 18Length: 910 mStart Altitude: 1110 mVertical Drop: 89 m
83,"Doubles, Open",1976 Winter Olympics,40,Luge,10 February 1976,"Kunsteis-Bob- und Rodelbahn, Igls",50 from 15 countries,Curves: 10Length: 870 mStart Altitude: ?Vertical Drop: 72 m
29,"Singles, Men",1964 Winter Olympics,37,Luge,30 January –  4 February 1964,"Kunsteis-Bob- und Rodelbahn, Igls",38 from 12 countries,Curves: 18Length: 1058 mStart Altitude: 1133 mVertical Drop: 113 m
86,"Singles, Women",1976 Winter Olympics,40,Luge,4 –  7 February 1976,"Kunsteis-Bob- und Rodelbahn, Igls",26 from 12 countries,Curves: 10Length: 870 mStart Altitude: ?Vertical Drop: 72 m
39,"Singles, Women",1964 Winter Olympics,37,Luge,30 January –  4 February 1964,"Kunsteis-Bob- und Rodelbahn, Igls",17 from 7 countries,Curves: 18Length: 910 mStart Altitude: 1110 mVertical Drop: 89 m
924220,"Singles, Men",2010 Winter Olympics,57,Luge,13 – 14 February 2010,"Whistler Sliding Centre, Whistler",38 from 22 countries,Curves: 15Length: 1198 mStart Altitude: 909 mVertical Drop: 132 m
924227,"Doubles, Open",2010 Winter Olympics,57,Luge,17 February 2010,"Whistler Sliding Centre, Whistler",40 from 11 countries,Curves: 14Length: 953 mStart Altitude: 883 mVertical Drop: 96 m
924230,"Singles, Women",2010 Winter Olympics,57,Luge,15 – 16 February 2010,"Whistler Sliding Centre, Whistler",29 from 14 countries,Curves: 14Length: 953 mStart Altitude: 883 mVertical Drop: 96 m
69,"Singles, Women",1972 Winter Olympics,39,Luge,4 –  7 February 1972,"Mount Teine Luge Course, Mount Teine",22 from 8 countries,Curves: 11Length: 763 mStart Altitude: 420 mVertical Drop: 78 m
59,"Singles, Men",1972 Winter Olympics,39,Luge,4 –  7 February 1972,"Mount Teine Luge Course, Mount Teine",45 from 13 countries,Curves: 14Length: 1023 mStart Altitude: 443 mVertical Drop: 101 m
66,"Doubles, Open",1972 Winter Olympics,39,Luge,10 February 1972,"Mount Teine Luge Course, Mount Teine",40 from 11 countries,Curves: 11Length: 763 mStart Altitude: 420 mVertical Drop: 78 m
151,"Doubles, Open",1992 Winter Olympics,44,Luge,14 February 1992,"Piste de Bobsleigh et Luge, La Plagne",40 from 15 countries,Curves: 14Length: 1143 mStart Altitude: 1652 mVertical Drop: 92 m
154,"Singles, Women",1992 Winter Olympics,44,Luge,11 – 12 February 1992,"Piste de Bobsleigh et Luge, La Plagne",24 from 12 countries,Curves: 14Length: 1143 mStart Altitude: 1652 mVertical Drop: 92 m
144,"Singles, Men",1992 Winter Olympics,44,Luge,9 – 10 February 1992,"Piste de Bobsleigh et Luge, La Plagne",34 from 18 countries,Curves: 15Length: 1250 mStart Altitude: 1671 mVertical Drop: 111 m
168,"Doubles, Open",1994 Winter Olympics,45,Luge,18 February 1994,"Olympiske Bob- og Akebane, Hunderfossen",40 from 15 countries,Curves: 13Length: 1185 mStart Altitude: 325 mVertical Drop: 85 m
161,"Singles, Men",1994 Winter Olympics,45,Luge,13 – 14 February 1994,"Olympiske Bob- og Akebane, Hunderfossen",33 from 18 countries,Curves: 16Length: 1365 mStart Altitude: 350 mVertical Drop: 110 m
171,"Singles, Women",1994 Winter Olympics,45,Luge,15 – 16 February 1994,"Olympiske Bob- og Akebane, Hunderfossen",25 from 14 countries,Curves: 13Length: 1185 mStart Altitude: 325 mVertical Drop: 85 m
134,"Doubles, Open",1988 Winter Olympics,43,Luge,19 February 1988,"Canada Olympic Park, Calgary (Bobsleigh/Luge Track)",36 from 11 countries,Curves: 10Length: 1080 mStart Altitude: 1281 mVertical Drop: 81 m
127,"Singles, Men",1988 Winter Olympics,43,Luge,14 – 15 February 1988,"Canada Olympic Park, Calgary (Bobsleigh/Luge Track)",38 from 18 countries,Curves: 13Length: 1251 mStart Altitude: 1309 mVertical Drop: 109 m
137,"Singles, Women",1988 Winter Olympics,43,Luge,16 – 18 February 1988,"Canada Olympic Park, Calgary (Bobsleigh/Luge Track)",24 from 14 countries,Curves: 10Length: 1080 mStart Altitude: 1281 mVertical Drop: 81 m
100,"Doubles, Open",1980 Winter Olympics,41,Luge,19 February 1980,"Mt. Van Hoevenberg Recreation Area, Lake Placid (Bob Run)",38 from 12 countries,Curves: 11Length: 749 mStart Altitude: 695 mVertical Drop: 59 m
103,"Singles, Women",1980 Winter Olympics,41,Luge,13 – 16 February 1980,"Mt. Van Hoevenberg Recreation Area, Lake Placid (Bob Run)",26 from 11 countries,Curves: 11Length: 749 mStart Altitude: 695 mVertical Drop: 59 m
93,"Singles, Men",1980 Winter Olympics,41,Luge,13 – 16 February 1980,"Mt. Van Hoevenberg Recreation Area, Lake Placid (Bob Run)",30 from 13 countries,Curves: 14Length: 1014 mStart Altitude: 731 mVertical Drop: 96 m
350415,"Singles, Women",2014 Winter Olympics,58,Luge,10 – 11 February 2014,"Tsentr Sannogo Sporta Sanki, Mountain Cluster, Rzhanaya Polyana",31 from 16 countries,Curves: 16Length: 1384 mStart Altitude: 829 mVertical Drop: 118 m
350405,"Singles, Men",2014 Winter Olympics,58,Luge,8 –  9 February 2014,"Tsentr Sannogo Sporta Sanki, Mountain Cluster, Rzhanaya Polyana",39 from 22 countries,Curves: 17Length: 1475 mStart Altitude: 840.5 mVertical Drop: 129.5 m
350412,"Doubles, Open",2014 Winter Olympics,58,Luge,12 February 2014,"Tsentr Sannogo Sporta Sanki, Mountain Cluster, Rzhanaya Polyana",38 from 12 countries,Curves: 16Length: 1384 mStart Altitude: 829 mVertical Drop: 118 m
350422,"Team Relay, Mixed",2014 Winter Olympics,58,Luge,13 February 2014 — 20:15,"Tsentr Sannogo Sporta Sanki, Mountain Cluster, Rzhanaya Polyana",48 from 12 countries,Curves: 16Length: 1384 mStart Altitude: 829 mVertical Drop: 118 m
195,"Singles, Men",2002 Winter Olympics,47,Luge,10 – 11 February 2002,"Utah Olympic Park, Park City, Utah (Bobsleigh/Skeleton/Luge Track)",50 from 23 countries,Curves: 17Length: 1317 mStart Altitude: ?Vertical Drop: 106 m
205,"Singles, Women",2002 Winter Olympics,47,Luge,12 – 13 February 2002,"Utah Olympic Park, Park City, Utah (Bobsleigh/Skeleton/Luge Track)",29 from 15 countries,Curves: 12Length: 1140 mStart Altitude: ?Vertical Drop: 77 m
202,"Doubles, Open",2002 Winter Olympics,47,Luge,15 February 2002,"Utah Olympic Park, Park City, Utah (Bobsleigh/Skeleton/Luge Track)",38 from 12 countries,Curves: 12Length: 1140 mStart Altitude: ?Vertical Drop: 77 m
9000737,"Doubles, Open",2018 Winter Olympics,60,Luge,14 February 2018 — 20:20,"Olympic Sliding Centre, Alpensia Resort, Mountain Cluster, Daegwallyeong",40 from 13 countries,"Curves: 13Length: 1,202 mStart Altitude: 909 mVertical Drop: 79 m"
400000,"Singles, Men",2018 Winter Olympics,60,Luge,10 – 11 February 2018,"Olympic Sliding Centre, Alpensia Resort, Mountain Cluster, Daegwallyeong",40 from 21 countries,"Curves: 13Length: 1,344 mStart Altitude: 931  mVertical Drop: 101 m"
9000747,"Team Relay, Mixed",2018 Winter Olympics,60,Luge,15 February 2018 — 21:30,"Olympic Sliding Centre, Alpensia Resort, Mountain Cluster, Daegwallyeong",52 from 13 countries,Curves: 13Length: ?Start Altitude: 909 mVertical Drop: 80 m
9000740,"Singles, Women",2018 Winter Olympics,60,Luge,12 – 13 February 2018,"Olympic Sliding Centre, Alpensia Resort, Mountain Cluster, Daegwallyeong",30 from 16 countries,"Curves: 13Length: 1,202 mStart Altitude: 909 mVertical Drop: 79 m"
19020310,"Singles, Women",2022 Winter Olympics,62,Luge,7 –  8 February 2022,"Yanqing National Sliding Centre, West Dazhuangke, Zhangshanying, Yanqing District",35 from 20 countries,"Curves: 15Length: 1,475 mStart Altitude: 1,000 mVertical Drop: 104 m"
19020300,"Singles, Men",2022 Winter Olympics,62,Luge,5 –  6 February 2022,"Yanqing National Sliding Centre, West Dazhuangke, Zhangshanying, Yanqing District",34 from 21 countries,"Curves: 16Length: 1,582 mStart Altitude: 1,017 mVertical Drop: 121 m"
19020307,"Doubles, Open",2022 Winter Olympics,62,Luge, 9 February 2022 — 20:20,"Yanqing National Sliding Centre, West Dazhuangke, Zhangshanying, Yanqing District",34 from 14 countries,"Curves: 15Length: 1,475 mStart Altitude: 1,000 mVertical Drop: 104 m"
19020317,"Team Relay, Mixed",2022 Winter Olympics,62,Luge,10 February 2022 — 21:30,"Yanqing National Sliding Centre, West Dazhuangke, Zhangshanying, Yanqing District",56 from 14 countries,"Curves: 15Length: 1,475 mStart Altitude: 1,000 mVertical Drop: 104 m"
30915,"Polo, Men",1920 Summer Olympics,7,Polo,25 – 31 July 1920,"Wellingtonrenbaan, Oostende",17 from 4 countries,na
30909,"Polo, Men",1908 Summer Olympics,5,Polo,18 – 21 June 1908,"Hurlingham Polo Grounds, London",12 from 1 countries,na
30936,"Polo, Men",1936 Summer Olympics,11,Polo,3 –  8 August 1936,"Maifeld, Reichssportfeld, Berlin",21 from 5 countries,na
925368,"Polo (Grand Prix de l'Ouverture), Men",1900 Summer Olympics,2,Polo,14 June 1900,"Polo Club de Paris, Bagatelle, Bois de Boulogne, Paris",8 from 3 countries,na
925361,"Polo (Challenge Cup Match), Men",1900 Summer Olympics,2,Polo, 5 July 1900,"Polo Club de Paris, Bagatelle, Bois de Boulogne, Paris",8 from 3 countries,na
925380,"Polo (Grand Prix International de Paris), Men",1900 Summer Olympics,2,Polo, 5 June 1900,"Polo Club de Paris, Bagatelle, Bois de Boulogne, Paris",8 from 3 countries,na
925375,"Polo (Grand Prix des Dames), Men",1900 Summer Olympics,2,Polo,7 –  9 July 1900,"Polo Club de Paris, Bagatelle, Bois de Boulogne, Paris",12 from 4 countries,na
925382,"Polo (Prix de Longchamps, Handicap International), Men",1900 Summer Olympics,2,Polo,30 May –  4 June 1900,"Polo Club de Paris, Bagatelle, Bois de Boulogne, Paris",25 from 5 countries,na
30900,"Polo, Men",1900 Summer Olympics,2,Polo,28 May –  2 June 1900,"Polo Club de Paris, Bagatelle, Bois de Boulogne, Paris",19 from 4 countries,na
925370,"Polo (Grand Prix de Suresnes, Handicap), Men",1900 Summer Olympics,2,Polo,26 – 28 June 1900,"Polo Club de Paris, Bagatelle, Bois de Boulogne, Paris",12 from 4 countries,na
925363,"Polo (Coupe de Bagatelle, Handicap International), Men",1900 Summer Olympics,2,Polo,8 – 11 June 1900,"Polo Club de Paris, Bagatelle, Bois de Boulogne, Paris",17 from 4 countries,na
30923,"Polo, Men",1924 Summer Olympics,8,Polo,28 June – 12 July 1924,"Saint-Cloud Country Club, Saint-Cloud / Polo de Bagatelle, Bois de Boulogne",24 from 5 countries,na
905183,"Bandy, Men",1952 Winter Olympics,34,Bandy,20 – 23 February 1952,"Bislett Stadion, Oslo / Dæhlenenga Idrettsplass, Oslo",39 from 3 countries,na
930009,"Embusen (Jodo), Open",1964 Summer Olympics,16,Kendo,15 October 1964,"Nippon Budokan, Chiyoda, Tokyo",2 from 2 countries,na
930011,"Embusen (Iaido), Open",1964 Summer Olympics,16,Kendo,15 October 1964,"Nippon Budokan, Chiyoda, Tokyo",6 from 1 countries,na
930025,"Shiai - East-West (4, School staff), Open",1964 Summer Olympics,16,Kendo,15 October 1964,"Nippon Budokan, Chiyoda, Tokyo",2 from 1 countries,na
930018,"Shiai - Red-White (4, Women), Open",1964 Summer Olympics,16,Kendo,15 October 1964,"Nippon Budokan, Chiyoda, Tokyo",2 from 1 countries,na
930010,"Embusen (Naginata), Open",1964 Summer Olympics,16,Kendo,15 October 1964,"Nippon Budokan, Chiyoda, Tokyo",2 from 1 countries,na
930017,"Shiai - Red-White (3, Mixed Combat), Open",1964 Summer Olympics,16,Kendo,15 October 1964,"Nippon Budokan, Chiyoda, Tokyo",2 from 1 countries,na
930027,"Shiai - East-West (6, College), Open",1964 Summer Olympics,16,Kendo,15 October 1964,"Nippon Budokan, Chiyoda, Tokyo",2 from 1 countries,na
930014,"Renshu (High School), Open1",1964 Summer Olympics,16,Kendo,15 October 1964,"Nippon Budokan, Chiyoda, Tokyo",2 from 1 countries,na
930015,"Shiai - Red-White (1, Seniors), Open",1964 Summer Olympics,16,Kendo,15 October 1964,"Nippon Budokan, Chiyoda, Tokyo",2 from 1 countries,na
930016,"Shiai - Red-White (2, Mixed Combat), Open",1964 Summer Olympics,16,Kendo,15 October 1964,"Nippon Budokan, Chiyoda, Tokyo",2 from 1 countries,na
930019,"Shiai - Red-White (5, Women), Open",1964 Summer Olympics,16,Kendo,15 October 1964,"Nippon Budokan, Chiyoda, Tokyo",2 from 1 countries,na
930021,"Shiai - Red-White (7, Elementary School), Open",1964 Summer Olympics,16,Kendo,15 October 1964,"Nippon Budokan, Chiyoda, Tokyo",2 from 1 countries,na
930008,"Embusen (Nihon Kendo Kata), Open",1964 Summer Olympics,16,Kendo,15 October 1964,"Nippon Budokan, Chiyoda, Tokyo",2 from 1 countries,na
930029,"Shiai - East-West (8, High School), Open",1964 Summer Olympics,16,Kendo,15 October 1964,"Nippon Budokan, Chiyoda, Tokyo",2 from 1 countries,na
930030,"Shiai - East-West (9, High School), Open",1964 Summer Olympics,16,Kendo,15 October 1964,"Nippon Budokan, Chiyoda, Tokyo",2 from 1 countries,na
930022,"Shiai - East-West (1, Top level), Open",1964 Summer Olympics,16,Kendo,15 October 1964,"Nippon Budokan, Chiyoda, Tokyo",2 from 1 countries,na
